,sim,year,temp_mean,precip_sum,solar_energy_sum,ha,zone,olive_prod,min_oil_prod,max_oil_prod,avg_oil_prod,total_water_need,nocellara_delletna_tech,nocellara_delletna_pct,nocellara_delletna_prod_t_ha,nocellara_delletna_oil_prod_t_ha,nocellara_delletna_oil_prod_l_ha,nocellara_delletna_min_yield_pct,nocellara_delletna_max_yield_pct,nocellara_delletna_min_oil_prod_l_ha,nocellara_delletna_max_oil_prod_l_ha,nocellara_delletna_avg_oil_prod_l_ha,nocellara_delletna_l_per_t,nocellara_delletna_min_l_per_t,nocellara_delletna_max_l_per_t,nocellara_delletna_avg_l_per_t,nocellara_delletna_olive_prod,nocellara_delletna_min_oil_prod,nocellara_delletna_max_oil_prod,nocellara_delletna_avg_oil_prod,nocellara_delletna_water_need,leccino_tech,leccino_pct,leccino_prod_t_ha,leccino_oil_prod_t_ha,leccino_oil_prod_l_ha,leccino_min_yield_pct,leccino_max_yield_pct,leccino_min_oil_prod_l_ha,leccino_max_oil_prod_l_ha,leccino_avg_oil_prod_l_ha,leccino_l_per_t,leccino_min_l_per_t,leccino_max_l_per_t,leccino_avg_l_per_t,leccino_olive_prod,leccino_min_oil_prod,leccino_max_oil_prod,leccino_avg_oil_prod,leccino_water_need,frantoio_tech,frantoio_pct,frantoio_prod_t_ha,frantoio_oil_prod_t_ha,frantoio_oil_prod_l_ha,frantoio_min_yield_pct,frantoio_max_yield_pct,frantoio_min_oil_prod_l_ha,frantoio_max_oil_prod_l_ha,frantoio_avg_oil_prod_l_ha,frantoio_l_per_t,frantoio_min_l_per_t,frantoio_max_l_per_t,frantoio_avg_l_per_t,frantoio_olive_prod,frantoio_min_oil_prod,frantoio_max_oil_prod,frantoio_avg_oil_prod,frantoio_water_need,coratina_tech,coratina_pct,coratina_prod_t_ha,coratina_oil_prod_t_ha,coratina_oil_prod_l_ha,coratina_min_yield_pct,coratina_max_yield_pct,coratina_min_oil_prod_l_ha,coratina_max_oil_prod_l_ha,coratina_avg_oil_prod_l_ha,coratina_l_per_t,coratina_min_l_per_t,coratina_max_l_per_t,coratina_avg_l_per_t,coratina_olive_prod,coratina_min_oil_prod,coratina_max_oil_prod,coratina_avg_oil_prod,coratina_water_need,taggiasca_tech,taggiasca_pct,taggiasca_prod_t_ha,taggiasca_oil_prod_t_ha,taggiasca_oil_prod_l_ha,taggiasca_min_yield_pct,taggiasca_max_yield_pct,taggiasca_min_oil_prod_l_ha,taggiasca_max_oil_prod_l_ha,taggiasca_avg_oil_prod_l_ha,taggiasca_l_per_t,taggiasca_min_l_per_t,taggiasca_max_l_per_t,taggiasca_avg_l_per_t,taggiasca_olive_prod,taggiasca_min_oil_prod,taggiasca_max_oil_prod,taggiasca_avg_oil_prod,taggiasca_water_need,pendolino_tech,pendolino_pct,pendolino_prod_t_ha,pendolino_oil_prod_t_ha,pendolino_oil_prod_l_ha,pendolino_min_yield_pct,pendolino_max_yield_pct,pendolino_min_oil_prod_l_ha,pendolino_max_oil_prod_l_ha,pendolino_avg_oil_prod_l_ha,pendolino_l_per_t,pendolino_min_l_per_t,pendolino_max_l_per_t,pendolino_avg_l_per_t,pendolino_olive_prod,pendolino_min_oil_prod,pendolino_max_oil_prod,pendolino_avg_oil_prod,pendolino_water_need,moraiolo_tech,moraiolo_pct,moraiolo_prod_t_ha,moraiolo_oil_prod_t_ha,moraiolo_oil_prod_l_ha,moraiolo_min_yield_pct,moraiolo_max_yield_pct,moraiolo_min_oil_prod_l_ha,moraiolo_max_oil_prod_l_ha,moraiolo_avg_oil_prod_l_ha,moraiolo_l_per_t,moraiolo_min_l_per_t,moraiolo_max_l_per_t,moraiolo_avg_l_per_t,moraiolo_olive_prod,moraiolo_min_oil_prod,moraiolo_max_oil_prod,moraiolo_avg_oil_prod,moraiolo_water_need
25,25,2016,16.356171834657978,353.31005816691766,5704.759292916606,1.4697876614047447,zone_26,6793.607067598359,1284.8419095842387,1617.5618392176666,1449.0564423427081,18585.651960080646,intensiva,1.0,5.010648023827069,1.0476013823279213,1050.8242592535648,0.1732386311820092,0.21810013884820997,945.625716059002,1190.5029413111897,1066.4853206287742,214.1218136671579,189.12514321180035,238.10058826223792,213.29706412575482,6793.607067598359,1284.8419095842387,1617.5618392176666,1449.0564423427081,18585.651960080646,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,26,2013,15.622851759860398,975.2920607484766,6148.715826767589,3.8363233521929794,zone_27,15068.757657584563,3013.2250646896296,3563.4758168664976,3294.302889052211,44174.99132997598,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,superintensiva,0.074808367827208,9.32756542266151,1.7966400077764197,2554.013975275698,0.19089127646897358,0.24789105466714764,1875.5693102846747,2435.610799131363,2151.0325966442433,274.8291373255837,208.3965900316305,270.623422125707,239.0036218493603,2428.5975377811856,506.11144543281307,657.2353766404103,580.443607544142,2931.4763145197003,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tradizionale,0.9251916321727921,3.2698659761190414,0.6238297802124214,637.6631381794933,0.18168409683681816,0.21060779436459434,634.7042684255657,735.7477532387576,687.0442793853555,197.81607363442757,198.34508388298926,229.92117288711168,214.70133730792355,12640.160119803379,2507.1136192568165,2906.2404402260872,2713.8592815080688,41243.51501545628
27,27,2003,16.475141074444792,735.9213150018566,5330.607235278646,1.916233146545832,zone_28,18054.474927079464,3914.471471782247,5126.48417650184,4508.8080823033415,20654.47431058109,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,superintensiva,0.9999999999999999,8.87791881458541,1.7631435244481355,2549.5488301461,0.198602057530596,0.2600939392943786,1951.3302595800915,2555.508137171841,2247.6019327411304,272.4891091220611,216.81447328667682,283.9453485746491,249.73354808234774,18054.474927079464,3914.471471782247,5126.48417650184,4508.8080823033415,20654.47431058109,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,28,2007,15.648267510491072,543.1750491657949,5286.807337109325,5.882239031163905,zone_29,39131.15212567044,7283.9885527420765,8937.172046587915,8112.426416791644,60573.43189900703,superintensiva,0.40728834472269554,6.7941036258471,1.2644745597028952,1620.3556396127112,0.18208641448218096,0.22755211800060088,1292.0979193604544,1614.7257281702025,1451.7984174998394,243.1412138255012,198.78429528622377,248.41934279541576,223.35360269228298,16381.497893303449,3256.384514453085,4069.48094065893,3658.8665719653686,28637.935377627247,superintensiva,0.45496501217932156,7.167439242110037,1.481088157051922,1710.335466598412,0.1607817386412377,0.19575265458087357,1316.4443666040206,1602.7782853237463,1461.7501846104471,219.57846635195244,175.52591554720274,213.70377137649947,194.90002461472633,19381.63329201759,3401.9789283815326,4141.928129940478,3777.4808056878273,24086.34454580546,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intensiva,0.13774664309798285,3.9381367808979553,0.7868488363415875,869.3973096043392,0.17015113944504798,0.19738561540431082,743.0180761792487,861.945918796117,802.9392347760306,210.38174989135828,185.75451904481218,215.48647969902922,200.73480869400765,3368.0209403493986,625.6251099074586,725.762975988506,676.0790391384483,7849.151975574323,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,29,1990,15.163981942449619,151.0288034499226,5230.019758808318,7.084236592472927,zone_30,36898.82980794876,7657.512761411406,9395.654844284716,8513.261886817167,92911.84083095501,superintensiva,0.4343405158238347,6.709939473277149,1.356252366057259,1568.0440143605445,0.1712474199722042,0.2144642777281356,1215.1836570079993,1521.853499162534,1366.8536221995353,237.29528576117366,186.9513318473845,234.13130756346678,210.28517264608232,19004.013201232818,3552.8255784157523,4449.434459758023,3996.2621969896704,36849.053530965364,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tradizionale,0.5656594841761653,4.422170089868318,0.9351051322918729,1035.8578931730606,0.21011075677707297,0.25318716429460697,1032.203499450686,1243.8234053774358,1135.8875059158295,243.12583625039568,229.37855543348573,276.40520119498575,252.41944575907317,17894.816606715944,4104.687182995654,4946.220384526693,4516.999689827497,56062.78729998965,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,30,1993,15.306091481477138,396.1639306466775,5188.897538800096,9.48278176768105,zone_31,63877.63786995555,13577.786801186367,16317.689757906755,14980.46546672537,91457.50963491759,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tradizionale,0.48140515754042335,4.028764881540241,0.8388997337561123,692.7326341986006,0.1586272148091493,0.20464827729625337,692.6952611753244,893.6605995469579,791.7883542072511,176.44621885650253,173.1738152938311,223.41514988673944,197.94708855181278,18179.388502016653,3148.194066603028,4061.550807027318,3598.5570256264973,40226.21564516255,superintensiva,0.5185948424595768,9.322887851414526,1.8447040536598334,2441.3999839314256,0.20905630034005013,0.245668563550751,2054.0466190616276,2413.774096022662,2241.599566432364,274.1326064958015,228.2274021179586,268.19712178029584,249.06661849248482,45698.2493679389,10429.592734583339,12256.138950879436,11381.908441098874,51231.29398975504,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,31,2016,16.432792990060204,340.368023986182,5664.780803316964,4.641117907636157,zone_32,24378.718807243218,5492.464666502692,6557.255231868532,6018.1154389102485,61977.40608318067,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intensiva,0.01118722141960744,5.862565618989819,1.1642705016629442,1157.088750314669,0.15471809609681175,0.1938995039980058,1013.4373106778062,1270.084087323182,1141.596326551698,194.47467742527115,168.906218446301,211.68068122053035,190.26605442528296,331.05867226128515,55.91786841550701,70.07872526823313,62.9892273544276,506.454676243421,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,superintensiva,0.4382429226678892,7.2006958384951165,1.4383127590853932,1957.8294219673717,0.2230087577749752,0.2562058207832974,1704.2153978436968,1957.9047439771634,1830.4211807903323,269.11144217487197,243.45934254909952,279.70067771102333,261.4887401129046,15384.589158895513,3745.521962012706,4303.080014048737,4022.8968363142394,29910.941735015756,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tradizionale,0.5505698559125032,3.109653567865772,0.6503477944575909,627.8141786104296,0.17880250018960142,0.23093801178586496,624.6375552475159,806.7703468501833,713.7346580492082,192.61818452490402,195.1992360148487,252.11573339068224,223.04208064037752,8663.070976086421,1691.024836074479,2184.0964925515614,1932.2293752415817,31560.009671921493
32,32,1991,14.40743787893797,592.7998286739371,5164.417981542575,5.604721461055694,zone_33,37094.640152217806,8774.862242748517,10079.849116099791,9433.431486688949,70463.83170800123,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,superintensiva,0.16098143983802554,8.756429199333905,1.7944392979885642,2399.4830651496386,0.20946765238329645,0.2491252379381607,2058.0882876088076,2447.7370539775607,2259.156336069857,268.56962998709344,228.6764764009786,271.97078377528453,251.0173706744285,8822.642338954238,2017.5307626181432,2399.5009518943934,2214.6364823251824,8803.380294351366,intensiva,0.8374080763198254,6.121584123514937,1.1479833129853028,1529.7319106609393,0.21897873799830236,0.2488718110700717,1434.3585458404084,1630.1647013323472,1532.2552693364212,266.3651238315631,239.05975764006803,271.6941168887245,255.3758782227369,28248.784292400756,6753.1475265678855,7675.028501503897,7214.058097396498,61580.32902647959,tradizionale,0.0016104838421489881,2.5000898615538905,0.5095441988275411,473.120384006989,0.16509781027568765,0.2099126221899777,450.59446035940954,572.9056282477557,510.1452506130893,186.692952954179,180.2377841437638,229.16225129910228,204.05810024523575,23.21352086281161,4.183953562488197,5.3196627015005875,4.7369069672684825,80.12238717029263,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,33,1998,15.488079102854273,22.108845098369756,5153.032870445113,2.716533888318052,zone_34,21305.20666298905,4643.967935521727,6011.4119992016385,5317.36736337171,29032.413076406967,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intensiva,1.0,7.492218346537684,1.521711787286523,1832.3090722708394,0.19966361726627338,0.258455760527045,1634.800359712937,2116.1770785511326,1871.8548876865366,251.6206253968843,217.97338129505823,282.15694380681765,249.5806516915382,21305.20666298905,4643.967935521727,6011.4119992016385,5317.36736337171,29032.413076406967,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,34,2008,16.01016198110143,973.1243878674052,5164.749825366841,2.867868425851331,zone_35,13573.789879053087,3136.4027696646167,3513.614199894479,3326.975971379534,38826.94086829404,superintensiva,0.10215230669787455,6.315075493263908,1.2786809176687142,1555.7779513886526,0.17181814500784431,0.22322520976687055,1219.2335617368865,1584.0216850269196,1397.3618355731328,242.8010406337159,187.57439411336716,243.6956438502953,214.9787439343281,1742.572535715124,326.8619875853583,424.6573360469389,374.6160549424945,3516.8539521638045,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tradizionale,0.8978476933021254,4.5803249857316874,0.883579473023183,1118.4091858805102,0.21752109539545691,0.239154129720861,1068.6080013968951,1174.883825047898,1122.9292167003994,244.47054680515518,237.46844475486557,261.0852944550884,249.53982593342204,11831.217343337963,2809.5407820792584,3088.9568638475403,2952.3599164370394,35310.08691613024,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,35,1987,15.338312754984123,219.09947938585458,5317.618723516154,4.700777399942912,zone_36,23408.17950281899,4099.933472919154,5101.816376777047,4595.420537142715,43634.41753499301,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,superintensiva,0.43769052246958595,7.5176898639160905,1.4577389809040595,1717.7017083700268,0.1555689929846841,0.20746217685528456,1273.7635888483962,1698.6531947758012,1480.8859563763333,218.9907140250847,169.83514517978617,226.48709263677347,197.45146085017782,14668.93874412132,2491.3013412412347,3322.3252882229613,2896.403384148527,18448.319640057278,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tradizionale,0.45794744636664975,2.493899047955502,0.4953874052501366,448.2552396385837,0.17579544807684944,0.1944247739289213,479.79107007873756,530.6353000243485,506.481614392339,186.7506389779525,191.91642803149503,212.2541200097394,202.59264575693564,5441.510553008268,1044.3152684290321,1154.9830339524804,1102.410019848231,20615.236029569653,superintensiva,0.10436203116376415,7.1397829363410965,1.3875199928576694,1383.8788820241616,0.15674849502369115,0.1734676102454176,1197.859678128644,1325.6258424868156,1266.4013341105447,199.9859673298687,171.12281116123486,189.37512035525938,180.9144763015064,3297.730205689401,564.3168632488876,624.5080546016046,596.6071331459569,4570.861865366079,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,36,2001,16.017195872655503,742.0222126095739,5167.0995379748465,3.8492808391778603,zone_37,20611.166979058744,3974.2807826887015,4769.902986341893,4375.38291928452,45008.628949206155,intensiva,0.41519010343675167,5.15271502152299,1.0446756244692241,1080.80920042027,0.17971237030516926,0.22031009973612772,980.9627200063824,1202.5660465945837,1091.6002191627,220.8148295454677,196.19254400127645,240.51320931891672,218.32004383253997,8347.657121044665,1637.7480870281242,2007.7218044763615,1822.4608685654857,19307.44519541139,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,superintensiva,0.11824662375549315,7.231105688098543,1.4627552152906111,1348.668009637061,0.15414435716273922,0.1733490227541093,1177.9590612873083,1324.7196061995253,1255.0406365494687,194.65558273877687,168.27986589818693,189.2456580285036,179.29151950706697,3157.8747168889504,531.4067338813475,597.614078769224,566.1801564039687,4319.353196519822,intensiva,0.46656327280775506,4.667672908249693,0.9337035908170139,1081.2896397079373,0.18159033997769677,0.2177490571175272,951.5651003198083,1141.0430940656443,1047.3032298034693,222.09954952112943,198.24272923329337,237.7173112636759,218.1881728757227,9105.635141125127,1805.1259617792298,2164.567103096307,1986.7418943150649,21381.830557274945
37,37,1999,15.718094254792812,156.60882456475724,5120.297892028171,1.407651792517697,zone_38,7232.772196778255,1490.3422581409654,1819.9753266385471,1655.9526383139969,14158.130746098077,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tradizionale,0.044577969195791205,4.079133114202068,0.8320211288961658,719.105061645532,0.16624614913368427,0.20153762402622416,725.9657167409792,880.0769608132058,804.3903480327434,175.90470615107583,181.4914291852448,220.01924020330142,201.09758700818585,245.21835851383554,44.50503034913576,53.952756924114865,49.312820187240554,583.3107347510182,superintensiva,0.39901006892472446,9.210736133137482,1.7714373562710095,2451.0577327859082,0.19858124738605332,0.24439806735951367,1951.12579309441,2401.2910548423824,2178.0892332946783,277.60763700704763,216.79175478826778,266.8101172047092,242.00991481051975,4844.232757555334,1050.18972011323,1292.49030981023,1172.3523569782953,6010.162520079328,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tradizionale,0.5564119618794844,2.498058078795602,0.48475044902193076,471.0305187008408,0.16908951267054134,0.2023754415408201,461.4888446248399,552.3347203625003,506.5590324488192,187.67494718714565,184.59553784993597,220.93388814500014,202.62361297952773,2143.3210807090863,395.64750767859977,473.53225990420214,434.28746114846103,7564.6574912677315,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,38,2019,16.25115994116847,411.14481748796914,5716.281873728073,4.509097716619726,zone_39,30499.16350520038,6071.008091947519,7615.720937925975,6830.197152047113,56726.20756717822,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tradizionale,0.09527251319856322,4.957412827760676,0.9887274411424841,1109.1364926779995,0.20169086226518917,0.2617330453071045,1100.9326542859671,1428.6738280955485,1262.1778406788535,217.83435302123254,220.18653085719345,285.7347656191097,252.4355681357707,2065.1061339621588,454.70855548903836,590.0726171662632,521.3062401874025,4686.217631237238,intensiva,0.16742970829181705,6.162268332644395,1.1804763403760985,1641.4705969363388,0.22051068720935924,0.24429466290200322,1444.3931476595583,1600.1833814541694,1523.5234386016327,262.32014636969467,240.732191276593,266.69723024236157,253.92057310027215,4544.996183329823,1094.12689055674,1212.1378935561681,1154.0680356096582,10956.648588313927,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,superintensiva,0.7372977785096199,6.462971909119453,1.3152237727757254,1615.7687601113082,0.17339777863445932,0.2229127176422412,1230.4427523187614,1581.8042190770386,1402.5812246060468,237.2565090687928,189.29888497211715,243.3544952426213,215.7817268624687,23889.0611879084,4522.172645901741,5813.510427203544,5154.822876250053,41083.34134762706
39,39,2021,15.987545990346376,751.7534399335086,5492.7529508526695,8.05122604044341,zone_40,54326.84606025169,10980.822951115026,13201.808762662124,12101.27935991032,95395.34855889145,superintensiva,0.9999999999999999,6.663883654703322,1.3527200489307571,1613.491563133894,0.18514665497176044,0.22259449431661857,1313.8135996904398,1579.5460841244765,1447.8719370563194,237.26267824413316,202.12516918314458,243.00708986530407,222.74952877789528,54326.84606025169,10980.822951115026,13201.808762662124,12101.27935991032,95395.34855889145,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
